act,fitness,change1,change2,solution,tabu structue,tabu structure1
3,613.0,2,1,"[[[[0, [11, 10, 13, 4, 5, 3, 6, 14, 9, 2, 1]], [12, [12, 15]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [7, [7, 8]], [6, []], [8, []], [4, []], [5, []], [3, []], [2, []], [1, []]]], [[[12, [12, 15]]], [[7, [7, 8]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,585.0,2,-1,"[[[[0, [11, 10, 13, 4, 5, 3, 6, 14, 9, 1, 2]], [12, [12, 15]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [7, [7, 8]], [6, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12, 15]]], [[7, [7, 8]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
2,585.0,7,-1,"[[[[0, [11, 10, 13, 4, 6, 14, 9, 3, 15, 1, 5]], [12, [12, 2]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, [8, 7]], [7, []], [8, []], [4, []], [5, []], [1, []], [3, []], [2, []]]], [[[12, [12, 2]]], [[6, [8, 7]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
4,588.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 5, 1, 3, 4, 7, 8]], [12, [12, 2]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [3, []], [5, []], [4, []], [2, []]]], [[[12, [12, 2]]]]]"
6,588.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 5, 1, 3, 4, 7, 8, 2]], [12, [12]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [3, []], [5, []], [4, []], [2, []]]], [[[12, [12]]]]]"
9,580.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 7, 8, 4, 1, 3, 5, 2]], [12, [12]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12]]]]]"
6,580.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 7, 8, 4, 1, 3, 5]], [12, [12, 2]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12, 2]]]]]"
6,580.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 7, 8, 4, 1, 3, 5, 2]], [12, [12]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12]]]]]"
6,580.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 7, 8, 4, 1, 3, 5]], [12, [12, 2]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12, 2]]]]]"
6,580.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 9, 15, 7, 8, 4, 1, 3, 5, 2]], [12, [12]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12]]]]]"
2,575.0,9,-1,"[[[[0, [11, 10, 13, 6, 14, 15, 7, 8, 4, 1, 3, 5, 2]], [12, [12, 9]], [11, []], [10, []], [13, []], [9, []], [15, []], [14, []], [6, []], [7, []], [8, []], [4, []], [5, []], [3, []], [1, []], [2, []]]], [[[12, [12, 9]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
4,656.0,-1,-1,"[[[[0, [11, 10, 13, 6, 14, 15, 7, 4, 3, 5, 1, 2]], [12, [12, 9]], [11, []], [10, []], [13, []], [9, []], [15, []], [14, []], [6, []], [7, []], [1, []], [2, []], [4, []], [5, []], [3, []], [8, [8]]]], [[[12, [12, 9]]], [[8, [8]]]]]"
2,623.0,8,-1,"[[[[0, [11, 10, 13, 6, 14, 15, 7, 4, 3, 5, 1, 2, 8]], [12, [12, 9]], [11, []], [10, []], [13, []], [9, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,603.0,13,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 3, 5, 1, 2, 8, 13]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
6,608.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, [3]], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]], [[7, [3]]]]]"
6,603.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13, 3]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]"
6,608.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, [3]], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]], [[7, [3]]]]]"
6,603.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13, 3]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]"
6,608.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, [3]], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]], [[7, [3]]]]]"
6,603.0,-1,-1,"[[[[0, [11, 10, 6, 14, 15, 7, 4, 5, 1, 2, 8, 13, 3]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [6, []], [7, []], [8, []], [1, []], [2, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]"
1,599.0,6,-1,"[[[[0, [11, 10, 14, 15, 7, 4, 5, 1, 2, 8, 13, 3, 6]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [7, []], [8, []], [1, []], [2, []], [6, []], [4, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,599.0,4,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 1, 2, 8, 13, 3, 6, 4]], [12, [12, 9]], [11, []], [10, []], [9, []], [13, []], [15, []], [14, []], [7, []], [8, []], [4, []], [1, []], [2, []], [6, []], [5, []], [3, []]]], [[[12, [12, 9]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
2,599.0,12,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 1, 2, 8, 13, 3, 6, 4]], [11, [9, 12]], [10, []], [9, []], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [1, []], [2, []], [6, []], [5, []], [3, []]]], [[[11, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
2,587.0,1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 3, 6, 4, 1]], [11, [9, 12]], [10, []], [9, []], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[11, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
6,587.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 3, 6, 4, 1]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
6,592.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
6,587.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1, 3]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
6,592.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
6,587.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1, 3]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
6,592.0,-1,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [2, []], [6, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
2,587.0,3,-1,"[[[[0, [11, 10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1, 3]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [3, []], [1, []], [5, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,587.0,11,-1,"[[[[0, [10, 14, 15, 7, 5, 2, 8, 13, 6, 4, 1, 3, 11]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [6, []], [3, []], [1, []], [5, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
4,591.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 3, 11, 1, 5]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [2, []], [1, []], [5, []], [3, []], [6, [6]]]], [[[9, [9, 12]]], [[6, [6]]]]]"
1,579.0,6,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 3, 11, 1, 5, 6]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
6,584.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
6,579.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6, 3]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
6,584.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
6,579.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6, 3]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
6,584.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, [3]], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]], [[8, [3]]]]]"
6,579.0,-1,-1,"[[[[0, [10, 14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6, 3]], [10, []], [11, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]"
2,579.0,10,-1,"[[[[0, [14, 15, 7, 2, 8, 13, 4, 11, 1, 5, 6, 3, 10]], [11, []], [10, []], [9, [9, 12]], [13, []], [15, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
2,591.0,15,-1,"[[[[0, [14, 7, 2, 8, 13, 4, 11, 1, 5, 6, 3, 10, 15]], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [14, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,591.0,14,-1,"[[[[0, [7, 2, 8, 13, 4, 11, 1, 5, 6, 3, 10, 15, 14]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [1, []], [5, []], [3, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
3,591.0,2,3,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
6,596.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, [2]], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]], [[8, [2]]]]]"
6,591.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]]]]"
6,596.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, [2]], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]], [[8, [2]]]]]"
6,591.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]]]]"
6,596.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, [2]], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]], [[8, [2]]]]]"
6,591.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 5, 6, 10, 15, 14, 3, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [3, []], [1, []], [5, []], [2, []]]], [[[9, [9, 12]]]]]"
3,631.0,2,5,"[[[[0, [7, 8, 13, 4, 11, 1, 6, 10, 15, 14, 3, 2, 5]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [3, []], [1, []], [2, []], [5, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
1,591.0,2,-1,"[[[[0, [7, 8, 13, 4, 11, 1, 6, 10, 15, 14, 3, 5, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [2, []], [3, []], [1, []], [5, []]]], [[[9, [9, 12]]]]]","[-240, 680, 711, 703, 670, 692, 662, 690, 651, 712, 661, 682, 792, 720, 790, 793]","[-160, 741, 741, 720, 720, 730, 602, 541, 343, 613, 460, 791, 791, 461, 330, 412]"
4,591.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 6, 10, 15, 14, 3, 1, 5, 2]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, []], [4, []], [6, []], [1, []], [5, []], [3, []], [2, []]]], [[[9, [9, 12]]]]]"
6,596.0,-1,-1,"[[[[0, [7, 8, 13, 4, 11, 6, 10, 15, 14, 3, 1, 5]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [7, []], [8, [2]], [4, []], [6, []], [1, []], [5, []], [3, []], [2, []]]], [[[9, [9, 12]]], [[8, [2]]]]]"
9,562.0,-1,-1,"[[[[0, [13, 11, 10, 15, 14, 4, 1, 5, 3, 2, 7]], [14, []], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [8, [6, 8]], [7, []], [6, []], [2, []], [4, []], [5, []], [3, []], [1, []]]], [[[9, [9, 12]]], [[8, [6, 8]]]]]"
6,565.8963587218243,-1,-1,"[[[[0, [13, 11, 10, 4, 1, 5, 3, 2, 7]], [14, [14, 15]], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [8, [6, 8]], [7, []], [6, []], [2, []], [4, []], [5, []], [3, []], [1, []]]], [[[14, [14, 15]]], [[9, [9, 12]]], [[8, [6, 8]]]]]"
6,593.8963587218243,-1,-1,"[[[[0, [13, 11, 10, 4, 1, 5, 3, 2, 7, 15]], [14, [14]], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [8, [6, 8]], [7, []], [6, []], [2, []], [4, []], [5, []], [3, []], [1, []]]], [[[14, [14]]], [[9, [9, 12]]], [[8, [6, 8]]]]]"
6,565.8963587218243,-1,-1,"[[[[0, [13, 11, 10, 4, 1, 5, 3, 2, 7]], [14, [14, 15]], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [8, [6, 8]], [7, []], [6, []], [2, []], [4, []], [5, []], [3, []], [1, []]]], [[[14, [14, 15]]], [[9, [9, 12]]], [[8, [6, 8]]]]]"
6,593.8963587218243,-1,-1,"[[[[0, [13, 11, 10, 4, 1, 5, 3, 2, 7, 15]], [14, [14]], [15, []], [11, []], [10, []], [9, [9, 12]], [13, []], [12, []], [8, [6, 8]], [7, []], [6, []], [2, []], [4, []], [5, []], [3, []], [1, []]]], [[[14, [14]]], [[9, [9, 12]]], [[8, [6, 8]]]]]"
